nct_id,overall_status,number_of_arms,intervention_count,has_multiple_intervention_types,log_enrollment,log_duration,high_enroll_flag_975,high_enroll_flag_99,has_dmc,has_expanded_access,healthy_volunteers,is_fda_regulated_drug,is_fda_regulated_device,phase_grouped,intervention_grouped,condt_grouped,allocation_grouped,masking_grouped,model_grouped,purpose_grouped,sponsor_grouped,elig_gender_grouped,elig_age_grouped
NCT00263146,0,2.0,1,0,3.4339872044851463,4.812184355372417,0,0,1,0,0.0,-1,-1,not applicable,procedure,respiratory_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT02780687,1,1.0,1,0,3.7612001156935615,7.074116816197362,0,0,-1,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT00307125,1,2.0,1,0,6.630683385642372,7.811163385025279,1,0,1,0,0.0,-1,-1,2,drug,Multiple,randomized,unknown,parallel,treatment,Multiple,all,mixed
NCT05918068,1,3.0,3,1,4.691347882229144,5.0238805208462765,0,0,-1,0,0.0,0,0,not applicable,Multiple,endocrine/metabolic_disorders,randomized,single,parallel,treatment,Other,all,adult
NCT00447980,1,2.0,1,0,4.30406509320417,7.076653815443951,0,0,1,0,0.0,-1,-1,2,drug,opthamological_disorders,randomized,double,parallel,treatment,Industry,all,adult
NCT02529423,1,4.0,3,1,6.90875477931522,6.714170529909472,0,0,0,0,1.0,-1,-1,not applicable,Multiple,mental_disorders,randomized,triple,factorial,prevention,Other,all,mixed
NCT04492956,1,2.0,1,0,4.23410650459726,6.309918278226516,0,0,0,0,0.0,1,0,2,drug,others,randomized,quadruple,parallel,treatment,Multiple,all,adult
NCT02041429,1,4.0,1,0,3.044522437723423,7.834788107388194,0,0,1,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT01942135,1,2.0,1,0,6.257667587882639,8.098642843759418,0,0,1,0,0.0,-1,-1,3,drug,cancers,randomized,triple,parallel,treatment,Industry,female,adult
NCT00365898,0,2.0,1,0,5.942799375126701,0.0,0,0,-1,-1,0.0,-1,-1,3,drug,pain_disorders,randomized,double,parallel,treatment,Industry,all,adult
NCT01658033,1,1.0,1,0,4.290459441148391,6.818924065275521,0,0,0,0,0.0,-1,-1,2,drug,cancers,non_randomized,unknown,single_group,treatment,Other,female,mixed
NCT02584140,1,1.0,2,1,4.919980925828125,7.023758954738443,0,0,0,0,0.0,-1,-1,4,Multiple,infectious_diseases,non_randomized,unknown,single_group,prevention,Multiple,female,adult
NCT01935115,1,2.0,1,0,3.332204510175204,6.816735880594968,0,0,1,0,0.0,-1,-1,4,drug,mental_disorders,randomized,quadruple,parallel,treatment,Multiple,all,adult
NCT00319774,1,2.0,1,0,4.110873864173311,5.3612921657094255,0,0,-1,0,0.0,-1,-1,3,device,Multiple,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT02135276,1,2.0,1,0,2.5649493574615367,5.0238805208462765,0,0,0,0,1.0,-1,-1,1,drug,renal/urological_disorders,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT03574688,1,1.0,1,0,3.555348061489413,5.159055299214529,0,0,0,0,1.0,0,0,not applicable,dietary_supplement,others,non_randomized,unknown,single_group,prevention,Multiple,all,mixed
NCT02159885,1,2.0,1,0,3.9889840465642745,6.71295620067707,0,0,0,0,0.0,-1,-1,not applicable,other,respiratory_disorders,randomized,unknown,parallel,treatment,Government,all,mixed
NCT03949348,1,2.0,1,0,3.58351893845611,7.442492722794441,0,0,1,0,0.0,0,0,not applicable,procedure,Multiple,randomized,single,parallel,treatment,Other,female,mixed
NCT01452295,0,2.0,1,0,0.0,6.714170529909472,0,0,0,0,0.0,-1,-1,2,drug,gastrointestinal_disorders,randomized,unknown,parallel,diagnostic,Industry,all,adult
NCT00373503,1,1.0,1,0,2.19722457733622,7.028201432058005,0,0,0,0,1.0,-1,-1,2,drug,mental_disorders,non_randomized,double,single_group,research,Multiple,all,adult
NCT03670732,0,2.0,1,0,3.970291913552122,6.912742820493176,0,0,0,0,0.0,0,0,not applicable,other,Multiple,randomized,unknown,crossover,treatment,Other,all,child
NCT03319277,1,2.0,1,0,4.77912349311153,6.431331081933479,0,0,0,0,1.0,0,0,not applicable,other,Multiple,randomized,unknown,parallel,treatment,Other,female,adult
NCT05316818,1,2.0,1,0,4.174387269895637,7.074116816197362,0,0,0,0,0.0,0,0,2,drug,cancers,randomized,single,parallel,treatment,Other,all,adult
NCT03289624,0,2.0,1,0,0.0,5.945420608606575,0,0,0,0,1.0,0,0,not applicable,behavioral,others,randomized,single,parallel,other,Other,all,adult
NCT02767102,1,2.0,1,0,2.5649493574615367,5.902633333401366,0,0,0,0,1.0,-1,-1,not applicable,other,others,randomized,quadruple,crossover,other,Other,all,adult
NCT01533987,1,2.0,1,0,4.262679877041316,5.983936280687191,0,0,0,0,1.0,-1,-1,not applicable,dietary_supplement,endocrine/metabolic_disorders,randomized,triple,parallel,prevention,Multiple,male,mixed
NCT02833376,1,2.0,1,0,4.262679877041316,5.5053315359323625,0,0,0,0,0.0,-1,-1,not applicable,other,Multiple,randomized,quadruple,parallel,prevention,Other,all,adult
NCT03275454,1,1.0,1,0,2.5649493574615367,7.1569563646156364,0,0,0,0,0.0,1,0,1,drug,others,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT00002942,1,2.0,1,0,4.919980925828125,7.9157131993821155,0,0,0,0,0.0,0,0,3,procedure,cancers,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT00619307,1,2.0,1,0,4.770684624465665,5.62040086571715,0,0,-1,0,0.0,-1,-1,3,drug,neurological_disorders,randomized,unknown,parallel,supportive_care,Industry,all,adult
NCT00972283,1,2.0,1,0,6.914730892718563,6.0473721790462776,0,0,0,0,0.0,-1,-1,3,drug,endocrine/metabolic_disorders,randomized,unknown,parallel,treatment,Industry,all,adult
NCT03898180,1,2.0,2,1,6.226536669287466,7.518607216815252,0,0,1,0,0.0,1,0,3,Multiple,cancers,randomized,triple,parallel,treatment,Industry,all,adult
NCT02554812,0,19.0,1,0,6.016157159698354,7.898039690764619,0,0,0,0,0.0,-1,-1,2,drug,cancers,randomized,unknown,unknown,treatment,Industry,all,adult
NCT06060028,1,2.0,1,0,4.110873864173311,6.51025834052315,0,0,-1,0,0.0,0,0,not applicable,device,pain_disorders,randomized,triple,crossover,treatment,Other,all,mixed
NCT02425527,1,3.0,1,0,4.51085950651685,5.723585101952381,0,0,1,0,0.0,-1,-1,not applicable,behavioral,Multiple,randomized,single,parallel,supportive_care,Multiple,all,adult
NCT03698448,0,4.0,1,0,0.0,6.056784013228625,0,0,1,0,0.0,0,0,2,drug,respiratory_disorders,randomized,quadruple,parallel,treatment,Multiple,all,mixed
NCT05420337,1,2.0,1,0,3.970291913552122,5.318119993844216,0,0,0,0,0.0,0,0,not applicable,procedure,Multiple,randomized,triple,parallel,other,Other,female,adult
NCT06119633,1,1.0,1,0,5.099866427824199,8.704170559746386,0,0,1,0,0.0,0,0,not applicable,procedure,cancers,non_randomized,unknown,single_group,treatment,Other,female,mixed
NCT02800200,1,3.0,2,1,3.713572066704308,6.124683390894205,0,0,1,0,0.0,-1,-1,not applicable,Multiple,neurological_disorders,randomized,double,parallel,treatment,Other,all,mixed
NCT02036398,1,2.0,1,0,4.330733340286331,7.340186835320115,0,0,0,0,0.0,-1,-1,not applicable,device,others,randomized,unknown,parallel,prevention,Other,all,adult
NCT01818271,1,2.0,1,0,3.218875824868201,6.784457062637643,0,0,0,0,0.0,-1,-1,not applicable,behavioral,cardiovascular_diseases,randomized,single,parallel,treatment,Other,all,mixed
NCT00256516,1,2.0,1,0,3.4339872044851463,6.413458957167357,0,0,-1,0,1.0,-1,-1,2,other,cardiovascular_diseases,randomized,single,parallel,treatment,Other,all,mixed
NCT01226706,1,2.0,1,0,3.091042453358316,7.367708572374371,0,0,0,0,0.0,-1,-1,not applicable,drug,renal/urological_disorders,randomized,double,crossover,treatment,Other,female,mixed
NCT01382719,1,4.0,1,0,6.418364935936212,6.129050210060545,1,0,1,0,0.0,-1,-1,2,drug,others,randomized,triple,parallel,treatment,Industry,female,adult
NCT00129428,1,1.0,1,0,3.5263605246161616,7.76046702921342,0,0,0,0,0.0,-1,-1,1,procedure,Multiple,non_randomized,unknown,single_group,prevention,Other,all,mixed
NCT01635062,1,2.0,1,0,3.737669618283368,7.079184394609668,0,0,1,0,0.0,-1,-1,not applicable,drug,endocrine/metabolic_disorders,randomized,double,parallel,prevention,Other,all,mixed
NCT00650975,0,2.0,1,0,4.3694478524670215,6.51025834052315,0,0,1,0,0.0,-1,-1,2,device,cardiovascular_diseases,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT01277497,0,2.0,1,0,3.4339872044851463,7.54274354536855,0,0,0,0,0.0,-1,-1,4,drug,renal/urological_disorders,randomized,unknown,parallel,prevention,Multiple,all,adult
NCT05825391,1,2.0,1,0,6.3818160174060985,5.187385805840755,0,0,1,0,0.0,0,0,not applicable,drug,others,randomized,single,parallel,prevention,Other,all,mixed
NCT03012893,1,3.0,2,1,3.044522437723423,3.4657359027997265,0,0,1,0,1.0,-1,-1,not applicable,Multiple,cancers,randomized,single,parallel,diagnostic,Other,all,adult
NCT02090764,1,2.0,1,0,6.023447592961033,5.814130531825066,0,0,1,0,0.0,-1,-1,3,drug,others,randomized,double,parallel,treatment,Industry,all,mixed
NCT02867098,1,5.0,1,0,3.9318256327243257,4.564348191467836,0,0,0,0,1.0,-1,-1,1,drug,,non_randomized,unknown,parallel,other,Industry,all,adult
NCT00192153,1,2.0,1,0,5.484796933490655,4.532599493153256,0,0,-1,0,1.0,-1,-1,2,biological,infectious_diseases,randomized,double,parallel,prevention,Industry,all,adult
NCT04340934,0,1.0,1,0,1.3862943611198906,5.568344503761097,0,0,0,0,0.0,0,0,not applicable,device,cancers,non_randomized,unknown,single_group,treatment,Other,male,mixed
NCT00088478,1,2.0,1,0,5.998936561946683,5.720311776607412,0,0,-1,-1,0.0,-1,-1,3,drug,mental_disorders,randomized,double,parallel,treatment,Industry,all,mixed
NCT04577274,1,3.0,1,0,3.784189633918261,5.342334251964811,0,0,0,0,0.0,0,0,not applicable,dietary_supplement,endocrine/metabolic_disorders,randomized,double,crossover,treatment,Multiple,all,adult
NCT01533727,0,2.0,1,0,0.0,8.134760782418645,0,0,1,0,0.0,-1,-1,2,drug,cancers,randomized,unknown,parallel,treatment,Other,all,mixed
NCT02600533,1,2.0,1,0,4.158883083359672,6.828712071641684,0,0,0,0,0.0,-1,-1,not applicable,procedure,others,randomized,unknown,parallel,other,Multiple,all,adult
NCT00071214,1,2.0,1,0,8.188966863648876,6.595780513961311,1,0,-1,-1,0.0,-1,-1,3,biological,Multiple,randomized,double,parallel,prevention,Industry,all,adult
NCT03985410,1,6.0,1,0,3.49650756146648,4.143134726391533,0,0,-1,0,1.0,1,0,1,drug,infectious_diseases,randomized,triple,crossover,treatment,Industry,all,adult
NCT06314152,1,2.0,1,0,5.863631175598097,6.47543271670409,0,0,0,0,0.0,0,0,not applicable,procedure,Multiple,randomized,double,parallel,treatment,Multiple,all,mixed
NCT03352518,1,1.0,1,0,2.3978952727983707,4.709530201312334,0,0,0,0,0.0,0,0,not applicable,device,endocrine/metabolic_disorders,non_randomized,unknown,single_group,research,Industry,all,adult
NCT01372046,1,3.0,1,0,6.90875477931522,7.078341579557671,0,0,1,0,0.0,-1,-1,3,behavioral,others,randomized,unknown,parallel,research,Multiple,all,adult
NCT00672646,1,3.0,1,0,4.6443908991413725,4.127134385045092,0,0,-1,0,1.0,-1,-1,2,drug,pain_disorders,randomized,triple,parallel,treatment,Industry,all,adult
NCT04238663,1,3.0,1,0,4.7535901911063645,5.170483995038151,0,0,0,0,1.0,1,0,1,drug,,randomized,triple,parallel,other,Industry,male,adult
NCT02150941,0,2.0,1,0,2.3978952727983707,6.192362489474872,0,0,1,0,0.0,-1,-1,not applicable,device,gastrointestinal_disorders,randomized,double,parallel,diagnostic,Other,all,adult
NCT03743571,0,2.0,2,1,3.5263605246161616,5.82600010738045,0,0,-1,0,0.0,0,1,not applicable,Multiple,mental_disorders,randomized,double,parallel,treatment,Other,all,adult
NCT03717987,1,2.0,2,1,3.295836866004329,5.840641657373398,0,0,0,0,1.0,0,0,3,Multiple,others,randomized,double,parallel,treatment,Other,all,adult
NCT03915509,1,2.0,1,0,3.9318256327243257,5.817111159963204,0,0,0,0,1.0,0,0,not applicable,device,dental_disorders,randomized,double,crossover,supportive_care,Other,all,adult
NCT03158974,0,1.0,1,0,2.5649493574615367,5.771441123130016,0,0,0,0,0.0,1,0,2,drug,others,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT03112226,1,2.0,1,0,2.995732273553991,6.763884908562435,0,0,0,0,1.0,0,0,not applicable,other,Multiple,randomized,triple,parallel,research,Other,female,adult
NCT01545271,1,2.0,2,1,3.49650756146648,6.942156705699469,0,0,1,0,0.0,-1,-1,1,Multiple,others,randomized,unknown,parallel,treatment,Other,all,unknown
NCT05123820,1,1.0,1,0,3.044522437723423,2.4849066497880004,0,0,0,0,1.0,0,0,1,drug,others,non_randomized,unknown,single_group,other,Industry,male,adult
NCT01739907,1,2.0,1,0,4.700480365792417,5.616771097666572,0,0,0,0,1.0,-1,-1,not applicable,other,others,randomized,triple,parallel,prevention,Government,female,adult
NCT00871143,1,2.0,1,0,3.8501476017100575,7.1308988302963465,0,0,0,0,0.0,-1,-1,not applicable,behavioral,others,randomized,single,parallel,treatment,Other,all,mixed
NCT05565820,1,2.0,2,1,4.07753744390572,4.477336814478207,0,0,0,0,0.0,1,0,4,Multiple,others,randomized,unknown,parallel,treatment,Multiple,all,mixed
NCT01948791,1,1.0,1,0,5.407171771460119,5.983936280687191,0,0,0,0,0.0,-1,-1,4,drug,neurological_disorders,non_randomized,unknown,single_group,treatment,Industry,all,mixed
NCT01797783,1,2.0,1,0,4.430816798843313,4.0943445622221,0,0,0,0,0.0,-1,-1,not applicable,device,Multiple,randomized,single,parallel,treatment,Industry,all,adult
NCT04163120,1,1.0,1,0,2.70805020110221,4.795790545596741,0,0,1,0,0.0,0,0,not applicable,other,reproductive_health,non_randomized,unknown,single_group,treatment,Multiple,female,adult
NCT01379768,1,3.0,1,0,4.189654742026425,5.5053315359323625,0,0,0,0,1.0,-1,-1,not applicable,device,others,non_randomized,single,parallel,research,Multiple,all,mixed
NCT05917314,1,2.0,1,0,4.795790545596741,5.030437921392435,0,0,0,0,1.0,0,0,not applicable,other,Multiple,randomized,double,parallel,other,Multiple,all,adult
NCT05454462,1,3.0,4,1,4.02535169073515,5.755742213586912,0,0,1,0,0.0,0,0,1,Multiple,others,randomized,triple,parallel,treatment,Multiple,all,mixed
NCT01866878,1,3.0,1,0,2.3978952727983707,6.591673732008658,0,0,0,0,0.0,-1,-1,not applicable,device,neurological_disorders,randomized,unknown,parallel,treatment,Other,all,adult
NCT00003753,1,2.0,2,1,3.871201010907891,7.620705086838262,0,0,-1,0,0.0,-1,-1,2,Multiple,cancers,unknown,unknown,unknown,treatment,Multiple,all,adult
NCT00458120,1,5.0,1,0,3.610917912644224,6.253828811575473,0,0,1,0,1.0,-1,-1,1,biological,others,randomized,triple,parallel,prevention,Multiple,all,adult
NCT00293995,1,2.0,1,0,5.8888779583328805,7.938445551164788,0,0,-1,0,0.0,-1,-1,not applicable,procedure,gastrointestinal_disorders,randomized,unknown,parallel,treatment,Other,all,child
NCT06786910,1,2.0,1,0,3.295836866004329,4.553876891600541,0,0,0,0,1.0,0,0,not applicable,other,Multiple,randomized,triple,parallel,treatment,Multiple,all,adult
NCT03694678,1,2.0,1,0,4.844187086458591,6.476972362889683,0,0,0,0,0.0,0,0,not applicable,behavioral,neurological_disorders,randomized,single,parallel,prevention,Other,all,adult
NCT00894023,0,2.0,1,0,5.017279836814924,6.594413459749778,0,0,0,0,0.0,-1,-1,3,drug,cardiovascular_diseases,randomized,unknown,parallel,treatment,Other,all,mixed
NCT00949624,1,4.0,1,0,3.9318256327243257,6.81783057145415,0,0,0,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT00255151,1,3.0,1,0,6.113682179832232,5.720311776607412,0,0,0,0,0.0,-1,-1,3,drug,others,randomized,triple,parallel,treatment,Industry,all,adult
NCT00127569,0,2.0,1,0,3.258096538021482,6.884486652042782,0,0,-1,0,0.0,-1,-1,2,drug,Multiple,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT03780673,1,2.0,1,0,5.541263545158426,7.264730177929867,0,0,1,0,0.0,0,0,3,drug,gastrointestinal_disorders,randomized,double,parallel,treatment,Other,all,adult
NCT04623762,1,2.0,1,0,4.110873864173311,4.48863636973214,0,0,0,0,1.0,0,0,not applicable,other,respiratory_disorders,randomized,single,parallel,supportive_care,Other,all,adult
NCT00167505,1,2.0,1,0,7.463363045520021,7.24422751560335,1,0,0,0,1.0,-1,-1,not applicable,behavioral,Multiple,randomized,unknown,parallel,prevention,Multiple,all,child
NCT05514756,1,3.0,2,1,3.713572066704308,5.978885764901122,0,0,0,0,0.0,0,0,not applicable,Multiple,Multiple,randomized,single,crossover,treatment,Other,all,unknown
NCT05665985,1,2.0,1,0,3.4339872044851463,5.030437921392435,0,0,1,0,0.0,0,0,1,drug,musculoskeletal_disorders,randomized,double,parallel,treatment,Other,female,adult
NCT01654718,1,2.0,1,0,3.713572066704308,5.983936280687191,0,0,0,0,1.0,-1,-1,not applicable,drug,,randomized,unknown,crossover,other,Industry,male,adult
NCT06700512,1,1.0,1,0,3.044522437723423,4.30406509320417,0,0,0,0,0.0,0,0,not applicable,device,others,non_randomized,unknown,single_group,other,Industry,all,adult
NCT06197360,1,2.0,1,0,3.9318256327243257,5.214935757608986,0,0,1,0,0.0,0,0,not applicable,behavioral,Multiple,randomized,double,parallel,supportive_care,Other,all,adult
NCT00901849,1,2.0,1,0,3.091042453358316,7.591357046698551,0,0,1,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT00464087,1,2.0,1,0,4.61512051684126,7.1308988302963465,0,0,1,0,0.0,-1,-1,3,drug,cardiovascular_diseases,randomized,unknown,parallel,treatment,Multiple,all,adult
NCT05689541,1,1.0,1,0,1.9459101490553128,5.541263545158426,0,0,0,0,0.0,0,0,not applicable,other,mental_disorders,non_randomized,unknown,single_group,research,Other,all,unknown
NCT01912001,1,1.0,1,0,5.375278407684165,6.816735880594968,0,0,0,0,0.0,-1,-1,not applicable,other,Multiple,non_randomized,unknown,single_group,prevention,Multiple,all,adult
NCT04324424,1,5.0,1,0,2.8903717578961645,5.081404364984463,0,0,0,0,1.0,0,0,1,drug,endocrine/metabolic_disorders,non_randomized,unknown,parallel,treatment,Industry,all,adult
NCT01384110,1,2.0,1,0,3.784189633918261,4.812184355372417,0,0,0,0,1.0,-1,-1,1,dietary_supplement,endocrine/metabolic_disorders,randomized,quadruple,crossover,other,Industry,all,adult
NCT00687271,1,4.0,1,0,5.814130531825066,5.342334251964811,0,0,-1,0,0.0,-1,-1,2,drug,cardiovascular_diseases,randomized,double,factorial,treatment,Industry,all,mixed
NCT04236817,1,2.0,1,0,4.74493212836325,5.010635294096256,0,0,1,0,0.0,0,0,not applicable,behavioral,others,randomized,unknown,parallel,prevention,Multiple,all,adult
NCT05386771,1,2.0,2,1,3.610917912644224,5.3471075307174685,0,0,1,0,1.0,0,0,not applicable,Multiple,musculoskeletal_disorders,randomized,triple,parallel,research,Other,male,adult
NCT05817669,1,2.0,1,0,3.555348061489413,5.752572638825633,0,0,0,0,0.0,0,0,2,biological,others,randomized,triple,parallel,treatment,Industry,all,adult
NCT01464957,1,2.0,1,0,6.766191714660351,7.477038472319696,1,1,0,0,1.0,-1,-1,2,behavioral,cancers,randomized,single,parallel,prevention,Multiple,all,child
NCT04556396,1,2.0,1,0,5.459585514144159,6.516193076042964,0,0,0,0,0.0,0,1,not applicable,diagnostic_test,others,non_randomized,unknown,single_group,treatment,Other,all,adult
NCT00123305,1,4.0,1,0,3.713572066704308,6.882437470997847,0,0,1,0,0.0,-1,-1,2,drug,neurological_disorders,randomized,double,parallel,treatment,Industry,all,mixed
NCT06071104,1,1.0,2,1,4.804021044733257,5.327876168789581,0,0,0,0,0.0,0,1,not applicable,Multiple,opthamological_disorders,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT03032705,1,2.0,1,0,3.951243718581428,6.8690144506657065,0,0,0,0,1.0,0,1,not applicable,device,dental_disorders,randomized,single,parallel,treatment,Multiple,all,adult
NCT01116622,1,1.0,1,0,3.218875824868201,8.2987883944492,0,0,1,0,0.0,-1,-1,1,drug,cancers,non_randomized,unknown,single_group,treatment,Multiple,all,adult
NCT00941603,1,6.0,1,0,6.429719478039138,5.476463551931511,1,0,0,0,0.0,-1,-1,2,drug,others,randomized,double,parallel,treatment,Industry,all,mixed
NCT01955889,1,2.0,1,0,4.110873864173311,6.459904454377535,0,0,0,0,0.0,-1,-1,not applicable,behavioral,neurological_disorders,randomized,single,parallel,treatment,Other,all,mixed
NCT04543084,1,1.0,1,0,2.079441541679836,6.385194398997726,0,0,0,0,0.0,0,0,not applicable,behavioral,neurological_disorders,non_randomized,unknown,single_group,research,Other,all,adult
NCT01825057,1,3.0,1,0,7.10002716662926,7.720905251936779,0,0,1,0,0.0,-1,-1,not applicable,behavioral,others,randomized,single,parallel,research,Government,all,mixed
NCT04241796,1,1.0,1,0,8.804325112562537,6.628041376179533,1,1,1,0,1.0,0,1,not applicable,device,cancers,non_randomized,unknown,single_group,diagnostic,Industry,all,adult
NCT00880243,1,4.0,1,0,6.161207321695077,7.91644286012226,0,0,1,0,0.0,-1,-1,3,drug,cancers,randomized,unknown,parallel,treatment,Other,all,mixed
NCT03629405,1,4.0,1,0,3.044522437723423,3.4011973816621555,0,0,0,0,1.0,0,0,not applicable,other,dermatological_disorders,,,,,Multiple,all,mixed
NCT00336505,1,2.0,1,0,6.371611847231857,6.507277712385012,0,0,0,0,0.0,-1,-1,3,drug,respiratory_disorders,randomized,quadruple,parallel,treatment,Industry,all,adult
NCT01018550,1,2.0,1,0,5.986452005284438,6.248042874508429,0,0,-1,0,0.0,-1,-1,2,drug,respiratory_disorders,randomized,double,parallel,treatment,Industry,all,adult
NCT04414397,1,2.0,2,1,5.327876168789581,6.771935555839602,0,0,0,0,0.0,0,1,3,Multiple,others,randomized,single,parallel,treatment,Industry,all,adult
NCT02179398,1,2.0,1,0,5.631211781821365,6.942156705699469,0,0,0,0,0.0,-1,-1,not applicable,biological,others,randomized,unknown,parallel,diagnostic,Multiple,all,child
NCT04931277,1,1.0,1,0,2.3978952727983707,4.718498871295094,0,0,-1,0,0.0,0,0,not applicable,procedure,others,non_randomized,unknown,single_group,treatment,Other,all,unknown
NCT01422668,1,2.0,1,0,3.1780538303479458,4.532599493153256,0,0,1,0,1.0,-1,-1,3,other,endocrine/metabolic_disorders,non_randomized,single,single_group,other,Other,all,adult
NCT04108676,1,1.0,1,0,2.833213344056216,4.290459441148391,0,0,-1,0,1.0,0,0,1,drug,cancers,non_randomized,unknown,single_group,other,Multiple,male,adult
NCT02294019,1,1.0,1,0,6.6052979209482015,5.204006687076795,0,0,0,0,0.0,-1,-1,3,drug,others,unknown,unknown,unknown,other,Industry,all,adult
NCT03370900,1,4.0,1,0,5.455321115357702,6.385194398997726,0,0,0,0,1.0,0,0,not applicable,other,musculoskeletal_disorders,randomized,single,parallel,diagnostic,Other,all,unknown
NCT01696500,1,1.0,1,0,2.3978952727983707,6.411818267709897,0,0,0,0,0.0,-1,-1,3,drug,Multiple,non_randomized,unknown,single_group,treatment,Industry,all,adult
NCT03602781,0,2.0,1,0,0.0,6.508769136971682,0,0,1,0,0.0,1,0,3,drug,cardiovascular_diseases,randomized,quadruple,parallel,treatment,Multiple,all,adult
NCT03585270,1,2.0,1,0,6.016157159698354,7.233455418621439,0,0,1,-1,0.0,1,0,3,drug,others,randomized,quadruple,parallel,prevention,Industry,all,mixed
NCT05775406,1,2.0,1,0,3.970291913552122,6.369900982828227,0,0,0,0,0.0,1,0,1,drug,Multiple,non_randomized,unknown,sequential,treatment,Industry,all,adult
NCT01963793,1,2.0,1,0,3.044522437723423,5.613128106388071,0,0,0,0,0.0,-1,-1,2,drug,dermatological_disorders,,,,,Industry,all,mixed
NCT01838564,1,2.0,1,0,4.653960350157523,7.620214770574455,0,0,0,0,0.0,-1,-1,not applicable,other,Multiple,randomized,unknown,parallel,supportive_care,Multiple,all,mixed
NCT03952416,1,2.0,1,0,3.8918202981106265,6.436150368369428,0,0,0,0,0.0,0,0,not applicable,behavioral,neurological_disorders,randomized,double,parallel,supportive_care,Other,all,adult
NCT00067951,1,2.0,1,0,5.25227342804663,6.018593214496234,0,0,0,-1,0.0,-1,-1,3,drug,endocrine/metabolic_disorders,non_randomized,unknown,single_group,treatment,Industry,all,mixed
NCT00979667,0,3.0,1,0,1.6094379124341005,5.902633333401366,0,0,0,0,0.0,-1,-1,3,drug,infectious_diseases,randomized,triple,parallel,treatment,Multiple,all,adult
NCT03974438,1,2.0,1,0,3.713572066704308,5.891644211825772,0,0,0,0,0.0,0,0,not applicable,procedure,others,randomized,triple,parallel,treatment,Other,all,mixed
NCT01338870,1,6.0,1,0,5.71042701737487,5.616771097666572,0,0,0,0,0.0,-1,-1,2,drug,endocrine/metabolic_disorders,randomized,double,parallel,treatment,Industry,all,mixed
NCT01273883,1,2.0,2,1,3.6635616461296463,6.714170529909472,0,0,0,0,0.0,-1,-1,3,Multiple,neurological_disorders,randomized,double,crossover,other,Other,all,adult
NCT05753280,1,2.0,1,0,4.51085950651685,7.176254532017144,0,0,1,0,0.0,0,0,4,drug,gastrointestinal_disorders,randomized,unknown,parallel,treatment,Other,all,adult
NCT03387592,0,2.0,1,0,3.9889840465642745,7.507141079727608,0,0,0,0,0.0,0,0,2,drug,cancers,randomized,unknown,parallel,treatment,Other,all,adult
NCT02574455,1,2.0,1,0,6.272877006546167,7.028201432058005,0,0,1,0,0.0,1,0,3,drug,cancers,randomized,unknown,parallel,treatment,Industry,all,adult
NCT01237782,1,2.0,1,0,3.4339872044851463,5.613128106388071,0,0,0,0,1.0,-1,-1,not applicable,drug,Multiple,randomized,quadruple,crossover,prevention,Multiple,all,adult
NCT00309322,1,2.0,1,0,5.017279836814924,5.0369526024136295,0,0,-1,-1,0.0,-1,-1,2,drug,dental_disorders,,,,,Industry,all,child
NCT00348270,1,2.0,1,0,4.394449154672439,7.080867896690782,0,0,-1,0,0.0,-1,-1,4,device,opthamological_disorders,randomized,single,parallel,treatment,Government,all,mixed
NCT03349151,1,2.0,1,0,5.572154032177765,4.718498871295094,0,0,0,0,1.0,0,0,not applicable,behavioral,Multiple,randomized,unknown,parallel,supportive_care,Other,female,unknown
NCT02825303,1,3.0,1,0,2.9444389791664403,6.052089168924417,0,0,0,0,1.0,-1,-1,not applicable,other,others,randomized,unknown,crossover,prevention,Other,all,adult
NCT06148194,1,3.0,2,1,6.398594934535208,5.69035945432406,0,0,1,0,1.0,0,0,not applicable,Multiple,Multiple,randomized,triple,parallel,prevention,Multiple,all,child
NCT04562987,1,4.0,1,0,2.5649493574615367,6.289715570908998,0,0,1,0,0.0,0,0,not applicable,behavioral,cancers,randomized,single,factorial,supportive_care,Multiple,female,adult
NCT02492646,1,2.0,1,0,5.707110264748875,6.253828811575473,0,0,1,0,0.0,-1,-1,not applicable,procedure,others,randomized,double,parallel,supportive_care,Other,all,mixed
NCT00107796,1,2.0,1,0,4.948759890378168,5.817111159963204,0,0,-1,-1,1.0,-1,-1,3,drug,others,randomized,double,parallel,treatment,Industry,all,child
